book_id,genres_clean,rating_clean
7479,childrens,4.1
7479,adventure,4.1
7479,animals,4.1
7479,science fiction fantasy,4.1
7479,middle grade,4.1
7479,animal fiction,4.1
7479,high fantasy,4.1
7481,poetry,4.32
7481,childrens,4.32
7481,classics,4.32
7481,fiction,4.32
7481,picture books,4.32
7481,fantasy,4.32
7481,animals,4.32
7481,british literature,4.32
7481,childrens classics,4.32
7481,juvenile,4.32
7486,fiction,3.45
7486,historical fiction,3.45
7486,contemporary,3.45
7486,novels,3.45
7486,literary fiction,3.45
7486,literature,3.45
7486,holocaust,3.45
7486,jewish,3.45
7486,american,3.45
7486,short stories,3.45
7487,mystery,4.1
7487,thriller,4.1
7487,fiction,4.1
7487,crime,4.1
7487,mystery thriller,4.1
7487,suspense,4.1
7487,adult,4.1
7487,detective,4.1
7487,contemporary,4.1
7488,romance,3.98
7488,contemporary romance,3.98
7488,contemporary,3.98
7488,chick lit,3.98
7488,adult,3.98
7488,fiction,3.98
7488,family,3.98
7488,erotica,3.98
7488,love,3.98
7489,christian fiction,4.11
7489,fiction,4.11
7489,christian,4.11
7489,historical fiction,4.11
7489,faith,4.11
7489,inspirational,4.11
7489,adult fiction,4.11
7489,adult,4.11
7489,novels,4.11
7489,christianity,4.11
7490,fantasy,3.77
7490,fiction,3.77
7490,alternate history,3.77
7490,science fiction fantasy,3.77
7490,science fiction,3.77
7490,historical fiction,3.77
7490,historical,3.77
7490,magic,3.77
7490,young adult,3.77
7490,novels,3.77
7492,romance,3.95
7492,mystery,3.95
7492,romantic suspense,3.95
7492,suspense,3.95
7492,thriller,3.95
7492,fiction,3.95
7492,mystery thriller,3.95
7492,crime,3.95
7492,contemporary,3.95
7494,thriller,3.8
7494,horror,3.8
7494,mystery,3.8
7494,fiction,3.8
7494,psychological thriller,3.8
7494,suspense,3.8
7494,mystery thriller,3.8
7494,crime,3.8
7494,contemporary,3.8
7495,fiction,3.71
7495,africa,3.71
7495,novels,3.71
7495,sudan,3.71
7495,classics,3.71
7495,literature,3.71
7495,african literature,3.71
7495,school,3.71
7495,historical fiction,3.71
7495,20th century,3.71
7496,fiction,3.75
7496,classics,3.75
7496,feminism,3.75
7496,literature,3.75
7496,novels,3.75
7496,womens,3.75
7496,literary fiction,3.75
7496,british literature,3.75
7496,20th century,3.75
7497,historical fiction,4.29
7497,romance,4.29
7497,historical,4.29
7497,fiction,4.29
7497,historical romance,4.29
7497,adult,4.29
7497,british literature,4.29
7497,chick lit,4.29
7497,victorian,4.29
7497,adult fiction,4.29
7498,historical fiction,4.22
7498,civil war,4.22
7498,fiction,4.22
7498,war,4.22
7498,historical,4.22
7498,american civil war,4.22
7498,military fiction,4.22
7498,american history,4.22
7498,military history,4.22
7498,classics,4.22
7500,nonfiction,4.02
7500,religion,4.02
7500,self help,4.02
7500,philosophy,4.02
7500,spirituality,4.02
7500,psychology,4.02
7500,judaism,4.02
7500,theology,4.02
7500,jewish,4.02
7500,inspirational,4.02
7502,fantasy,4.18
7502,dragons,4.18
7502,young adult,4.18
7502,middle grade,4.18
7502,adventure,4.18
7502,childrens,4.18
7502,fiction,4.18
7502,romance,4.18
7502,young adult fantasy,4.18
7502,magic,4.18
7504,fiction,4.07
7504,childrens,4.07
7504,classics,4.07
7504,humor,4.07
7504,young adult,4.07
7504,middle grade,4.07
7504,juvenile,4.07
7504,school,4.07
7504,picture books,4.07
7505,fantasy,4.16
7505,young adult,4.16
7505,fiction,4.16
7505,magic,4.16
7505,young adult fantasy,4.16
7505,teen,4.16
7505,high fantasy,4.16
7505,science fiction fantasy,4.16
7505,adventure,4.16
7505,childrens,4.16
7506,fantasy,4.27
7506,fiction,4.27
7506,epic fantasy,4.27
7506,science fiction fantasy,4.27
7506,high fantasy,4.27
7506,magic,4.27
7506,adventure,4.27
7506,young adult,4.27
7506,epic,4.27
7506,science fiction,4.27
7507,psychology,3.94
7507,nonfiction,3.94
7507,science,3.94
7507,sociology,3.94
7507,philosophy,3.94
7507,history,3.94
7507,social science,3.94
7507,politics,3.94
7507,self help,3.94
7508,mystery,3.79
7508,fiction,3.79
7508,suspense,3.79
7508,mystery thriller,3.79
7508,thriller,3.79
7508,adult,3.79
7508,contemporary,3.79
7508,adult fiction,3.79
7509,adventure,3.76
7509,fiction,3.76
7509,thriller,3.76
7509,action,3.76
7509,mystery,3.76
7509,suspense,3.76
7509,mystery thriller,3.76
7509,adult,3.76
7509,adult fiction,3.76
7509,historical fiction,3.76
7510,new adult,4.29
7510,romance,4.29
7510,contemporary,4.29
7510,contemporary romance,4.29
7510,young adult,4.29
7510,chick lit,4.29
7510,drama,4.29
7510,fiction,4.29
7510,erotica,4.29
7510,love,4.29
7512,mystery,4.33
7512,romance,4.33
7512,crime,4.33
7512,fiction,4.33
7512,futuristic,4.33
7512,romantic suspense,4.33
7512,suspense,4.33
7512,science fiction,4.33
7512,mystery thriller,4.33
7512,thriller,4.33
7513,fantasy,4.23
7513,fiction,4.23
7513,historical fiction,4.23
7513,arthurian,4.23
7513,historical,4.23
7513,mythology,4.23
7513,science fiction fantasy,4.23
7513,adventure,4.23
7513,medieval,4.23
7513,british literature,4.23
7514,young adult,4.14
7514,dystopia,4.14
7514,science fiction,4.14
7514,fiction,4.14
7514,middle grade,4.14
7514,childrens,4.14
7514,adventure,4.14
7514,fantasy,4.14
7514,juvenile,4.14
7514,teen,4.14
7515,nonfiction,4.22
7515,travel,4.22
7515,biography,4.22
7515,crime,4.22
7515,memoir,4.22
7515,true crime,4.22
7515,bolivia,4.22
7515,biography memoir,4.22
7515,history,4.22
7516,romance,4.13
7516,graphic novels,4.13
7516,shojo,4.13
7516,comics,4.13
7516,young adult,4.13
7516,drama,4.13
7516,fiction,4.13
7516,japan,4.13
7517,science,4.19
7517,physics,4.19
7517,nonfiction,4.19
7517,popular science,4.19
7517,essays,4.19
7517,mathematics,4.19
7517,reference,4.19
7517,classics,4.19
7517,education,4.19
7519,fantasy,3.77
7519,fiction,3.77
7519,humor,3.77
7519,science fiction fantasy,3.77
7519,young adult,3.77
7519,magic,3.77
7519,science fiction,3.77
7519,adventure,3.77
7519,comedy,3.77
7519,high fantasy,3.77
7520,fiction,3.46
7520,mystery,3.46
7520,contemporary,3.46
7520,suspense,3.46
7520,chick lit,3.46
7520,drama,3.46
7520,family,3.46
7520,adult fiction,3.46
7523,fantasy,4.21
7523,short stories,4.21
7523,fiction,4.21
7523,young adult,4.21
7523,magic,4.21
7523,childrens,4.21
7523,middle grade,4.21
7523,novella,4.21
7523,witches,4.21
7523,science fiction fantasy,4.21
7524,fantasy,4.27
7524,childrens,4.27
7524,classics,4.27
7524,fiction,4.27
7524,swedish literature,4.27
7524,adventure,4.27
7524,middle grade,4.27
7524,young adult,4.27
7524,scandinavian literature,4.27
7524,novels,4.27
7526,realistic fiction,3.94
7526,fiction,3.94
7526,middle grade,3.94
7526,childrens,3.94
7526,humor,3.94
7526,school,3.94
7526,young adult,3.94
7526,contemporary,3.94
7526,juvenile,3.94
7528,romance,3.98
7528,romantic suspense,3.98
7528,contemporary romance,3.98
7528,contemporary,3.98
7528,suspense,3.98
7528,mystery,3.98
7528,fiction,3.98
7528,adult,3.98
7528,chick lit,3.98
7528,thriller,3.98
7529,historical fiction,4.08
7529,fiction,4.08
7529,asia,4.08
7529,war,4.08
7529,historical,4.08
7529,japan,4.08
7529,asian literature,4.08
7529,literary fiction,4.08
7529,novels,4.08
7532,romance,3.97
7532,contemporary,3.97
7532,contemporary romance,3.97
7532,humor,3.97
7532,adult,3.97
7532,chick lit,3.97
7532,new adult,3.97
7532,erotica,3.97
7532,fiction,3.97
7532,comedy,3.97
7533,paranormal romance,4.33
7533,paranormal,4.33
7533,romance,4.33
7533,vampires,4.33
7533,fantasy,4.33
7533,fiction,4.33
7533,adult,4.33
7533,dark,4.33
7533,urban fantasy,4.33
7533,supernatural,4.33
7534,christian fiction,3.92
7534,fiction,3.92
7534,christian,3.92
7534,thriller,3.92
7534,fantasy,3.92
7534,suspense,3.92
7534,mystery,3.92
7534,religion,3.92
7534,christianity,3.92
7534,spirituality,3.92
7535,fantasy,3.82
7535,young adult,3.82
7535,retellings,3.82
7535,fiction,3.82
7535,magic,3.82
7535,fairy tales,3.82
7535,adventure,3.82
7535,witches,3.82
7535,young adult fantasy,3.82
7536,paranormal romance,4.3
7536,romance,4.3
7536,paranormal,4.3
7536,vampires,4.3
7536,fantasy,4.3
7536,fiction,4.3
7536,adult,4.3
7536,dark,4.3
7536,urban fantasy,4.3
7536,supernatural,4.3
7537,poetry,4.3
7537,nonfiction,4.3
7537,race,4.3
7537,essays,4.3
7537,social justice,4.3
7537,politics,4.3
7537,african american,4.3
7537,anti racist,4.3
7537,memoir,4.3
7538,fiction,4.28
7538,humor,4.28
7538,classics,4.28
7538,short stories,4.28
7538,comedy,4.28
7538,british literature,4.28
7538,literature,4.28
7538,20th century,4.28
7538,novels,4.28
7539,fantasy,3.94
7539,middle grade,3.94
7539,magic,3.94
7539,young adult,3.94
7539,childrens,3.94
7539,fiction,3.94
7539,adventure,3.94
7539,mystery,3.94
7539,juvenile,3.94
7539,wizards,3.94
7540,music,4.2
7540,nonfiction,4.2
7540,history,4.2
7540,biography,4.2
7540,punk,4.2
7540,pop culture,4.2
7540,journalism,4.2
7540,cultural,4.2
7540,american,4.2
7540,essays,4.2
7543,graphic novels,3.93
7543,comics,3.93
7543,nonfiction,3.93
7543,travel,3.93
7543,memoir,3.93
7543,bande dessine,3.93
7543,asia,3.93
7543,graphic novels comics,3.93
7543,biography,3.93
7543,politics,3.93
7544,fiction,3.78
7544,historical fiction,3.78
7544,thriller,3.78
7544,mystery,3.78
7544,historical,3.78
7544,suspense,3.78
7544,adventure,3.78
7544,world war ii,3.78
7544,war,3.78
7544,romance,3.78
7546,young adult,3.56
7546,chick lit,3.56
7546,fiction,3.56
7546,contemporary,3.56
7546,romance,3.56
7546,teen,3.56
7546,high school,3.56
7546,young adult contemporary,3.56
7546,drama,3.56
7546,realistic fiction,3.56
7548,theology,4.23
7548,christian,4.23
7548,reference,4.23
7548,christianity,4.23
7548,nonfiction,4.23
7548,religion,4.23
7548,faith,4.23
7548,christian non fiction,4.23
7548,spirituality,4.23
7548,christian living,4.23
7550,graphic novels,4.14
7550,comics,4.14
7550,humor,4.14
7550,nonfiction,4.14
7550,graphic novels comics,4.14
7550,adult,4.14
7550,comedy,4.14
7550,contemporary,4.14
7550,comic book,4.14
7550,art,4.14
7551,fantasy,3.78
7551,fiction,3.78
7551,epic fantasy,3.78
7551,dark fantasy,3.78
7551,high fantasy,3.78
7551,science fiction fantasy,3.78
7551,epic,3.78
7551,philosophy,3.78
7551,dark,3.78
7551,science fiction,3.78
7552,nonfiction,4.04
7552,memoir,4.04
7552,food,4.04
7552,gardening,4.04
7552,biography,4.04
7552,biography memoir,4.04
7552,nature,4.04
7552,agriculture,4.04
7552,sustainability,4.04
7554,young adult,3.95
7554,science fiction,3.95
7554,romance,3.95
7554,aliens,3.95
7554,fantasy,3.95
7554,paranormal,3.95
7554,fiction,3.95
7554,dystopia,3.95
7554,high school,3.95
7554,paranormal romance,3.95
7555,young adult,3.86
7555,magical realism,3.86
7555,fantasy,3.86
7555,mystery,3.86
7555,fiction,3.86
7555,romance,3.86
7555,contemporary,3.86
7555,teen,3.86
7555,magic,3.86
7558,young adult,3.53
7558,romance,3.53
7558,chick lit,3.53
7558,contemporary,3.53
7558,fiction,3.53
7558,teen,3.53
7558,realistic fiction,3.53
7558,high school,3.53
7558,humor,3.53
7558,childrens,3.53
7559,short stories,4.18
7559,fiction,4.18
7559,africa,4.18
7559,contemporary,4.18
7559,nigeria,4.18
7559,feminism,4.18
7559,african literature,4.18
7559,literary fiction,4.18
7559,adult,4.18
7559,literature,4.18
7560,fantasy,3.97
7560,young adult,3.97
7560,romance,3.97
7560,fiction,3.97
7560,magic,3.97
7560,young adult fantasy,3.97
7560,mystery,3.97
7560,adventure,3.97
7560,high fantasy,3.97
7561,fiction,3.8
7561,contemporary,3.8
7561,novels,3.8
7561,adult,3.8
7561,the united states of america,3.8
7561,literary fiction,3.8
7561,drama,3.8
7561,adult fiction,3.8
7561,short stories,3.8
7563,fiction,3.9
7563,classics,3.9
7563,american,3.9
7563,literature,3.9
7563,novels,3.9
7563,literary fiction,3.9
7563,contemporary,3.9
7563,romance,3.9
7563,20th century,3.9
7563,class,3.9
7565,young adult,4.17
7565,mental health,4.17
7565,mental illness,4.17
7565,contemporary,4.17
7565,fiction,4.17
7565,lgbt,4.17
7565,realistic fiction,4.17
7565,abuse,4.17
7565,teen,4.17
7565,psychology,4.17
7568,fantasy,3.93
7568,dragons,3.93
7568,historical fiction,3.93
7568,fiction,3.93
7568,alternate history,3.93
7568,historical,3.93
7568,historical fantasy,3.93
7568,science fiction fantasy,3.93
7568,adventure,3.93
7569,history,4.25
7569,nonfiction,4.25
7569,world war ii,4.25
7569,military history,4.25
7569,war,4.25
7569,military fiction,4.25
7569,africa,4.25
7569,american history,4.25
7569,historical,4.25
7571,mystery,3.96
7571,suspense,3.96
7571,romance,3.96
7571,fiction,3.96
7571,thriller,3.96
7571,romantic suspense,3.96
7571,drama,3.96
7571,crime,3.96
7571,contemporary,3.96
7571,novels,3.96
7572,fiction,3.89
7572,humor,3.89
7572,chick lit,3.89
7572,southern,3.89
7572,adult fiction,3.89
7572,contemporary,3.89
7572,novels,3.89
7572,adult,3.89
7573,fantasy,3.68
7573,fiction,3.68
7573,young adult,3.68
7573,science fiction,3.68
7573,magical realism,3.68
7573,books about books,3.68
7573,magic,3.68
7573,coming of age,3.68
7573,science fiction fantasy,3.68
7573,urban fantasy,3.68
7574,mystery,4.3
7574,romance,4.3
7574,crime,4.3
7574,fiction,4.3
7574,romantic suspense,4.3
7574,futuristic,4.3
7574,suspense,4.3
7574,science fiction,4.3
7574,thriller,4.3
7575,fiction,4.12
7575,mystery,4.12
7575,noir,4.12
7575,crime,4.12
7575,classics,4.12
7575,thriller,4.12
7575,mystery thriller,4.12
7575,novels,4.12
7575,american,4.12
7575,hard boiled,4.12
7576,paranormal romance,4.0
7576,paranormal,4.0
7576,romance,4.0
7576,fantasy,4.0
7576,vampires,4.0
7576,urban fantasy,4.0
7576,mythology,4.0
7576,adult,4.0
7576,fiction,4.0
7576,supernatural,4.0
7577,business,4.08
7577,design,4.08
7577,nonfiction,4.08
7577,communication,4.08
7577,education,4.08
7577,management,4.08
7577,personal development,4.08
7577,teaching,4.08
7577,leadership,4.08
7577,self help,4.08
7579,fiction,3.87
7579,short stories,3.87
7579,classics,3.87
7579,jewish,3.87
7579,literature,3.87
7579,american,3.87
7579,literary fiction,3.87
7579,novels,3.87
7579,20th century,3.87
7579,novella,3.87
7580,graphic novels,4.33
7580,comics,4.33
7580,fantasy,4.33
7580,fiction,4.33
7580,adventure,4.33
7580,childrens,4.33
7580,graphic novels comics,4.33
7580,humor,4.33
7580,juvenile,4.33
7580,middle grade,4.33
7583,fantasy,4.28
7583,romance,4.28
7583,paranormal,4.28
7583,paranormal romance,4.28
7583,shapeshifters,4.28
7583,vampires,4.28
7583,urban fantasy,4.28
7583,gods,4.28
7583,magic,4.28
7583,mythology,4.28
7585,fantasy,3.91
7585,dragons,3.91
7585,young adult,3.91
7585,fiction,3.91
7585,childrens,3.91
7585,middle grade,3.91
7585,magic,3.91
7585,adventure,3.91
7585,urban fantasy,3.91
7585,mystery,3.91
7586,historical fiction,4.06
7586,fiction,4.06
7586,historical,4.06
7586,westerns,4.06
7586,novels,4.06
7586,epic,4.06
7586,american history,4.06
7586,literature,4.06
7586,adventure,4.06
7586,classics,4.06
7588,historical fiction,3.93
7588,middle grade,3.93
7588,fiction,3.93
7588,historical,3.93
7588,childrens,3.93
7588,young adult,3.93
7588,realistic fiction,3.93
7588,juvenile,3.93
7588,family,3.93
7588,adventure,3.93
7589,science fiction,4.28
7589,space opera,4.28
7589,fiction,4.28
7589,science fiction fantasy,4.28
7589,fantasy,4.28
7589,adventure,4.28
7589,space,4.28
7589,military fiction,4.28
7592,nonfiction,4.29
7592,poetry,4.29
7592,biography,4.29
7592,memoir,4.29
7592,classics,4.29
7592,biography memoir,4.29
7592,autobiography,4.29
7592,mental illness,4.29
7592,journal,4.29
7592,mental health,4.29
7593,nonfiction,4.53
7593,philosophy,4.53
7593,essays,4.53
7593,psychology,4.53
7593,self help,4.53
7593,short stories,4.53
7593,american,4.53
7593,spirituality,4.53
7593,education,4.53
7594,science,4.23
7594,physics,4.23
7594,nonfiction,4.23
7594,popular science,4.23
7594,mathematics,4.23
7594,quantum mechanics,4.23
7594,reference,4.23
7594,philosophy,4.23
7594,academic,4.23
7594,american,4.23
7595,young adult,4.19
7595,vampires,4.19
7595,paranormal,4.19
7595,fantasy,4.19
7595,urban fantasy,4.19
7595,werewolves,4.19
7595,romance,4.19
7595,supernatural,4.19
7595,shapeshifters,4.19
7595,paranormal romance,4.19
7596,urban fantasy,4.08
7596,fantasy,4.08
7596,paranormal,4.08
7596,romance,4.08
7596,paranormal romance,4.08
7596,fiction,4.08
7596,supernatural,4.08
7596,ghosts,4.08
7596,witches,4.08
7596,magic,4.08
7598,fantasy,4.24
7598,young adult,4.24
7598,fiction,4.24
7598,magic,4.24
7598,adventure,4.24
7598,young adult fantasy,4.24
7598,mystery,4.24
7598,romance,4.24
7598,high fantasy,4.24
7598,teen,4.24
7599,historical fiction,3.77
7599,fiction,3.77
7599,russia,3.77
7599,world war ii,3.77
7599,art,3.77
7599,historical,3.77
7599,war,3.77
7599,adult fiction,3.77
7599,novels,3.77
7600,fantasy,4.04
7600,urban fantasy,4.04
7600,paranormal,4.04
7600,romance,4.04
7600,paranormal romance,4.04
7600,fae,4.04
7600,fiction,4.04
7600,erotica,4.04
7600,supernatural,4.04
7600,magic,4.04
7601,mystery,4.05
7601,thriller,4.05
7601,fiction,4.05
7601,crime,4.05
7601,suspense,4.05
7601,mystery thriller,4.05
7601,horror,4.05
7601,adult,4.05
7601,psychological thriller,4.05
7603,science fiction,3.88
7603,cyberpunk,3.88
7603,fiction,3.88
7603,science fiction fantasy,3.88
7603,speculative fiction,3.88
7603,novels,3.88
7603,dystopia,3.88
7603,fantasy,3.88
7603,near future,3.88
7603,literature,3.88
7604,science fiction,3.83
7604,fiction,3.83
7604,cyberpunk,3.83
7604,fantasy,3.83
7604,space opera,3.83
7604,mystery,3.83
7604,science fiction fantasy,3.83
7604,speculative fiction,3.83
7604,space,3.83
7606,philosophy,4.06
7606,nonfiction,4.06
7606,logic,4.06
7606,classics,4.06
7606,language,4.06
7606,linguistics,4.06
7606,german literature,4.06
7606,theory,4.06
7606,20th century,4.06
7606,science,4.06
7607,mystery,3.88
7607,fiction,3.88
7607,crime,3.88
7607,classics,3.88
7607,detective,3.88
7607,mystery thriller,3.88
7607,british literature,3.88
7607,murder mystery,3.88
7607,thriller,3.88
7608,comics,4.25
7608,graphic novels,4.25
7608,batman,4.25
7608,dc comics,4.25
7608,comic book,4.25
7608,superheroes,4.25
7608,fiction,4.25
7608,graphic novels comics,4.25
7608,mystery,4.25
7608,fantasy,4.25
7609,mystery,3.85
7609,fiction,3.85
7609,animals,3.85
7609,dogs,3.85
7609,humor,3.85
7609,mystery thriller,3.85
7609,crime,3.85
7609,cozy mystery,3.85
7609,adult fiction,3.85
7611,childrens,3.99
7611,picture books,3.99
7611,fiction,3.99
7611,classics,3.99
7611,poetry,3.99
7611,humor,3.99
7611,fantasy,3.99
7611,kids,3.99
7611,juvenile,3.99
7611,young adult,3.99
7612,history,4.16
7612,nonfiction,4.16
7612,biography,4.16
7612,politics,4.16
7612,american history,4.16
7612,presidents,4.16
7612,biography memoir,4.16
7612,journalism,4.16
7612,historical,4.16
7613,fantasy,4.35
7613,young adult,4.35
7613,middle grade,4.35
7613,adventure,4.35
7613,fiction,4.35
7613,magic,4.35
7613,childrens,4.35
7613,young adult fantasy,4.35
7613,action,4.35
7613,teen,4.35
7615,memoir,4.04
7615,nonfiction,4.04
7615,psychology,4.04
7615,biography,4.04
7615,biography memoir,4.04
7615,mental health,4.04
7615,autobiography,4.04
7615,mental illness,4.04
7615,self help,4.04
7615,alcohol,4.04
7616,classics,3.74
7616,fiction,3.74
7616,adventure,3.74
7616,science fiction,3.74
7616,france,3.74
7616,fantasy,3.74
7616,novels,3.74
7616,french literature,3.74
7616,literature,3.74
7616,childrens,3.74
7617,vampires,4.06
7617,young adult,4.06
7617,fantasy,4.06
7617,paranormal,4.06
7617,romance,4.06
7617,fiction,4.06
7617,supernatural,4.06
7617,magic,4.06
7617,paranormal romance,4.06
7617,novella,4.06
7619,mystery,3.91
7619,fiction,3.91
7619,crime,3.91
7619,classics,3.91
7619,detective,3.91
7619,mystery thriller,3.91
7619,british literature,3.91
7619,murder mystery,3.91
7619,thriller,3.91
7621,fantasy,4.4
7621,young adult,4.4
7621,short stories,4.4
7621,novella,4.4
7621,fiction,4.4
7621,high fantasy,4.4
7621,new adult,4.4
7621,adventure,4.4
7621,romance,4.4
7621,young adult fantasy,4.4
7622,philosophy,4.14
7622,nonfiction,4.14
7622,classics,4.14
7622,german literature,4.14
7622,theory,4.14
7622,college,4.14
7622,psychology,4.14
7622,religion,4.14
7622,history,4.14
7622,academic,4.14
7623,nonfiction,4.09
7623,adventure,4.09
7623,survival,4.09
7623,memoir,4.09
7623,travel,4.09
7623,biography,4.09
7623,biography memoir,4.09
7623,autobiography,4.09
7623,nature,4.09
7623,history,4.09
7624,historical romance,4.21
7624,romance,4.21
7624,historical,4.21
7624,historical fiction,4.21
7624,regency,4.21
7624,fiction,4.21
7624,adult,4.21
7624,regency romance,4.21
7624,chick lit,4.21
7624,british literature,4.21
7625,thriller,4.23
7625,fiction,4.23
7625,adventure,4.23
7625,action,4.23
7625,mystery,4.23
7625,mystery thriller,4.23
7625,suspense,4.23
7625,science fiction,4.23
7625,historical fiction,4.23
7626,young adult,3.73
7626,chick lit,3.73
7626,realistic fiction,3.73
7626,contemporary,3.73
7626,fiction,3.73
7626,middle grade,3.73
7626,teen,3.73
7626,childrens,3.73
7626,romance,3.73
7626,drama,3.73
7627,historical fiction,4.28
7627,fiction,4.28
7627,historical,4.28
7627,medieval,4.28
7627,fantasy,4.28
7627,war,4.28
7627,adventure,4.28
7627,british literature,4.28
7627,novels,4.28
7629,history,4.24
7629,nonfiction,4.24
7629,holocaust,4.24
7629,world war ii,4.24
7629,war,4.24
7629,historical,4.24
7629,european history,4.24
7629,military fiction,4.24
7629,germany,4.24
7629,jewish,4.24
7630,nonfiction,4.18
7630,biography,4.18
7630,travel,4.18
7630,survival,4.18
7630,war,4.18
7630,autobiography,4.18
7630,world war ii,4.18
7630,memoir,4.18
7630,historical,4.18
7630,biography memoir,4.18
7632,fantasy,3.84
7632,young adult,3.84
7632,time travel,3.84
7632,historical fiction,3.84
7632,romance,3.84
7632,science fiction,3.84
7632,historical,3.84
7632,fiction,3.84
7632,young adult fantasy,3.84
7632,adventure,3.84
7633,mystery,4.33
7633,romance,4.33
7633,crime,4.33
7633,fiction,4.33
7633,romantic suspense,4.33
7633,futuristic,4.33
7633,suspense,4.33
7633,science fiction,4.33
7633,mystery thriller,4.33
7633,thriller,4.33
7634,fiction,3.59
7634,young adult,3.59
7634,coming of age,3.59
7634,contemporary,3.59
7634,dystopia,3.59
7634,adult fiction,3.59
7634,science fiction,3.59
7634,adult,3.59
7634,survival,3.59
7635,mystery,3.83
7635,fiction,3.83
7635,crime,3.83
7635,classics,3.83
7635,mystery thriller,3.83
7635,detective,3.83
7635,british literature,3.83
7635,murder mystery,3.83
7635,adult,3.83
7636,romance,3.21
7636,fiction,3.21
7636,indian literature,3.21
7636,love,3.21
7636,romantic,3.21
7636,novels,3.21
7636,contemporary,3.21
7636,love story,3.21
7636,young adult,3.21
7636,chick lit,3.21
7637,romance,4.12
7637,contemporary romance,4.12
7637,contemporary,4.12
7637,fiction,4.12
7637,chick lit,4.12
7637,adult,4.12
7637,military fiction,4.12
7637,adult fiction,4.12
7637,romantic suspense,4.12
7638,science fiction,3.99
7638,fiction,3.99
7638,space opera,3.99
7638,science fiction fantasy,3.99
7638,space,3.99
7638,novels,3.99
7638,speculative fiction,3.99
7638,banks,3.99
7638,fantasy,3.99
7640,short stories,3.93
7640,fiction,3.93
7640,fantasy,3.93
7640,canada,3.93
7640,literary fiction,3.93
7640,contemporary,3.93
7640,adult fiction,3.93
7640,adult,3.93
7640,anthologies,3.93
7641,fiction,4.01
7641,historical fiction,4.01
7641,westerns,4.01
7641,coming of age,4.01
7641,historical,4.01
7641,adult,4.01
7641,novels,4.01
7641,adult fiction,4.01
7641,literary fiction,4.01
7642,fantasy,4.16
7642,young adult,4.16
7642,magic,4.16
7642,romance,4.16
7642,high fantasy,4.16
7642,young adult fantasy,4.16
7642,adventure,4.16
7642,fiction,4.16
7642,witches,4.16
7644,fiction,4.14
7644,historical fiction,4.14
7644,historical,4.14
7644,american history,4.14
7644,novels,4.14
7644,adventure,4.14
7644,classics,4.14
7644,literature,4.14
7644,epic,4.14
7644,adult,4.14
7645,fiction,3.95
7645,mystery,3.95
7645,thriller,3.95
7645,legal thriller,3.95
7645,suspense,3.95
7645,crime,3.95
7645,mystery thriller,3.95
7645,action,3.95
7645,contemporary,3.95
7645,adventure,3.95
7649,fiction,3.9
7649,crime,3.9
7649,mystery,3.9
7649,noir,3.9
7649,thriller,3.9
7649,horror,3.9
7649,classics,3.9
7649,mystery thriller,3.9
7649,novels,3.9
7649,suspense,3.9
7650,classics,3.73
7650,fiction,3.73
7650,mystery,3.73
7650,victorian,3.73
7650,gothic,3.73
7650,19th century,3.73
7650,historical fiction,3.73
7650,british literature,3.73
7650,crime,3.73
7650,literature,3.73
7651,fiction,3.88
7651,literature,3.88
7651,portugal,3.88
7651,novels,3.88
7651,portuguese literature,3.88
7651,magical realism,3.88
7651,literary fiction,3.88
7651,contemporary,3.88
7651,romance,3.88
7652,fiction,3.92
7652,historical fiction,3.92
7652,chick lit,3.92
7652,romance,3.92
7652,adult fiction,3.92
7652,adult,3.92
7652,historical,3.92
7652,new york,3.92
7652,womens fiction,3.92
7653,fantasy,3.98
7653,young adult,3.98
7653,retellings,3.98
7653,romance,3.98
7653,fairy tales,3.98
7653,fiction,3.98
7653,fairy tale retellings,3.98
7653,adventure,3.98
7653,young adult fantasy,3.98
7653,magic,3.98
7654,christian fiction,4.44
7654,christian,4.44
7654,fiction,4.44
7654,romance,4.44
7654,christian romance,4.44
7654,adult fiction,4.44
7654,inspirational,4.44
7654,family,4.44
7654,drama,4.44
7654,adult,4.44
7655,mystery,3.75
7655,young adult,3.75
7655,historical fiction,3.75
7655,fiction,3.75
7655,historical,3.75
7655,fantasy,3.75
7655,adventure,3.75
7655,crime,3.75
7655,victorian,3.75
7655,teen,3.75
7656,history,3.79
7656,biography,3.79
7656,nonfiction,3.79
7656,historical,3.79
7656,biography memoir,3.79
7656,british literature,3.79
7656,18th century,3.79
7656,womens,3.79
7656,politics,3.79
7656,regency,3.79
7657,young adult,3.95
7657,historical fiction,3.95
7657,fantasy,3.95
7657,romance,3.95
7657,retellings,3.95
7657,historical,3.95
7657,adventure,3.95
7657,fiction,3.95
7657,fairy tales,3.95
7657,young adult fantasy,3.95
7658,young adult,3.88
7658,romance,3.88
7658,contemporary,3.88
7658,sports,3.88
7658,high school,3.88
7658,chick lit,3.88
7658,realistic fiction,3.88
7658,young adult romance,3.88
7658,fiction,3.88
7658,young adult contemporary,3.88
7662,fiction,4.0
7662,science fiction,4.0
7662,fantasy,4.0
7662,humor,4.0
7662,philosophy,4.0
7662,conspiracy theories,4.0
7662,novels,4.0
7662,occult,4.0
7662,politics,4.0
7662,science fiction fantasy,4.0
7663,young adult,4.1
7663,horror,4.1
7663,dystopia,4.1
