book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,goodreads_id_clean
7637,184850,184850,2043796,47,778324907,9780778324900.0,Robyn Carr,2007.0,Virgin River,"Virgin River (Virgin River, #1)",,4.12,17371,19555,1513,314,749,3292,7150,8050,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,184850.0
9086,74270,74270,2495,22,553575422,9780553575420.0,Lynn Flewelling,1996.0,Luck in the Shadows,"Luck in the Shadows (Nightrunner, #1)",eng,4.08,13781,14706,791,257,636,2589,5368,5856,https://images.gr-assets.com/books/1486846979m/74270.jpg,https://images.gr-assets.com/books/1486846979s/74270.jpg,74270.0
8024,18635039,18635039,26431596,16,62132520,9780062132530.0,Dorothea Benton Frank,2014.0,The Hurricane Sisters ,The Hurricane Sisters,eng,3.49,10793,13089,1534,455,1533,4513,4279,2309,https://images.gr-assets.com/books/1395873591m/18635039.jpg,https://images.gr-assets.com/books/1395873591s/18635039.jpg,18635039.0
2393,455930,455930,22852,90,515133310,9780515133320.0,Lee Child,2001.0,Echo Burning,"Echo Burning (Jack Reacher, #5)",en-US,3.98,38524,48311,2090,311,1787,11056,20682,14475,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,455930.0
587,256566,256566,886727,107,60529709,9780060529700.0,Jonathan Safran Foer,2002.0,Everything Is Illuminated,Everything Is Illuminated,eng,3.9,131492,144312,7019,4169,10063,30365,51579,48136,https://images.gr-assets.com/books/1479774440m/256566.jpg,https://images.gr-assets.com/books/1479774440s/256566.jpg,256566.0
3520,47559,47559,2375439,7,399504338,9780399504330.0,Edward Gorey,1972.0,Amphigorey,"Amphigorey (Amphigorey, #1)",eng,4.08,28815,28941,299,1465,1671,4259,7325,14221,https://images.gr-assets.com/books/1327649608m/47559.jpg,https://images.gr-assets.com/books/1327649608s/47559.jpg,47559.0
7654,11430,11430,13887,30,842382895,9780842382890.0,"Karen Kingsbury, Gary Smalley",2003.0,Return,"Return (Redemption, #3)",eng,4.44,11737,12329,279,49,165,1310,3623,7182,https://images.gr-assets.com/books/1406513762m/11430.jpg,https://images.gr-assets.com/books/1406513762s/11430.jpg,11430.0
8947,98250,98250,94708,22,915297019,9780915297020.0,John L. Parker Jr.,1978.0,Once a Runner,Once a Runner,,4.05,8106,9804,940,225,535,1841,3079,4124,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,98250.0
851,43448,43448,3311885,111,743496310,9780743496320.0,V.C. Andrews,1979.0,Flowers in the Attic,"Flowers in the Attic (Dollanganger, #1)",eng,3.79,109063,122259,6055,4467,10284,30206,38523,38779,https://images.gr-assets.com/books/1327880853m/43448.jpg,https://images.gr-assets.com/books/1327880853s/43448.jpg,43448.0
336,13137,13137,1711194,107,446696617,9780446696620.0,James Patterson,2001.0,1st To Die,"1st to Die (Women's Murder Club, #1)",en-US,4.05,233984,242428,5039,4464,10087,48616,83796,95465,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13137.0
6635,6937878,6937878,6902415,14,61689424,9780061689420.0,Ellen Schreiber,2010.0,"Love Bites (Vampire Kisses, #7)","Love Bites (Vampire Kisses, #7)",en-US,4.13,17707,17970,316,327,1048,3489,4248,8858,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6937878.0
8973,9865,9865,1003150,82,009959241X,9780099592420.0,Salman Rushdie,1995.0,The Moor's Last Sigh,The Moor's Last Sigh,eng,3.92,9459,10731,510,147,583,2410,4406,3185,https://images.gr-assets.com/books/1359386233m/9865.jpg,https://images.gr-assets.com/books/1359386233s/9865.jpg,9865.0
7494,17726978,17726978,24662751,12,1483911896,9781483911890.0,Mark  Edwards,2013.0,,The Magpies,eng,3.8,6663,14902,1189,455,1174,3560,5385,4328,https://images.gr-assets.com/books/1364934901m/17726978.jpg,https://images.gr-assets.com/books/1364934901s/17726978.jpg,17726978.0
2869,11438,11438,2739837,72,679723056,9780679723060.0,Raymond Carver,1981.0,What We Talk About When We Talk About Love: Stories,What We Talk About When We Talk About Love,eng,4.22,29807,33517,2056,330,1099,4670,12177,15241,https://images.gr-assets.com/books/1475474209m/11438.jpg,https://images.gr-assets.com/books/1475474209s/11438.jpg,11438.0
4873,22237161,22237161,41610676,30,374260508,9780374260510.0,Paul Beatty,2015.0,The Sellout,The Sellout,eng,3.8,21733,27128,3715,862,1983,6288,10625,7370,https://images.gr-assets.com/books/1403430899m/22237161.jpg,https://images.gr-assets.com/books/1403430899s/22237161.jpg,22237161.0
3551,41913,41913,1142,80,307279901,9780307279900.0,P.D. James,1992.0,The Children of Men,The Children of Men,eng,3.69,28139,32197,2377,770,2727,9256,12476,6968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,41913.0
3843,125963,125963,2564512,38,1595543414,9781595543420.0,Ted Dekker,2003.0,Thr3e,Thr3e,,4.08,24907,26938,1618,512,1268,4975,9064,11119,https://images.gr-assets.com/books/1380856492m/125963.jpg,https://images.gr-assets.com/books/1380856492s/125963.jpg,125963.0
7263,121581,121581,49669,32,441653049,9780441653040.0,"Robert A. Heinlein, Damon Knight",1967.0,The Past through Tomorrow,"The Past Through Tomorrow (Future History, #1-21)",eng,4.15,13920,14323,111,72,358,2746,5249,5898,https://images.gr-assets.com/books/1325885616m/121581.jpg,https://images.gr-assets.com/books/1325885616s/121581.jpg,121581.0
5825,172691,172691,3093655,63,749934174,9780749934170.0,J.D. Robb,1999.0,Conspiracy in Death,"Conspiracy in Death (In Death, #8)",eng,4.35,22149,25925,815,52,281,3308,9228,13056,https://images.gr-assets.com/books/1305124508m/172691.jpg,https://images.gr-assets.com/books/1305124508s/172691.jpg,172691.0
24,6,6,3046572,332,439139600,9780439139600.0,"J.K. Rowling, Mary GrandPré",2000.0,Harry Potter and the Goblet of Fire,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",eng,4.53,1753043,1868642,31084,6676,20210,151785,494926,1195045,https://images.gr-assets.com/books/1361482611m/6.jpg,https://images.gr-assets.com/books/1361482611s/6.jpg,6.0
1454,7714,7714,184399,416,486282228,9780486282220.0,George Bernard Shaw,1912.0,Pygmalion,Pygmalion,en-US,3.9,70079,75603,1664,895,4044,19262,29217,22185,https://images.gr-assets.com/books/1453757285m/7714.jpg,https://images.gr-assets.com/books/1453757285s/7714.jpg,7714.0
1685,10915,10915,3349637,55,743418719,9780743418710.0,Jodi Picoult,2001.0,Salem Falls,Salem Falls,en-US,3.8,59930,62434,2992,816,3815,17863,24523,15417,https://images.gr-assets.com/books/1344397557m/10915.jpg,https://images.gr-assets.com/books/1344397557s/10915.jpg,10915.0
2311,61549,61549,1872003,63,316058432,9780316058440.0,"Richard Atwater, Florence Atwater, Robert Lawson",1938.0,Mr. Popper's Penguins,Mr. Popper's Penguins,eng,3.95,48964,51787,2031,807,2750,12745,17157,18328,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,61549.0
9064,23719479,23719479,43328972,12,547250258,9780547250250.0,Kate Clifford Larson,2015.0,Rosemary: The Hidden Kennedy Daughter,Rosemary: The Hidden Kennedy Daughter,en-CA,3.78,9819,12735,1590,260,670,3576,5371,2858,https://images.gr-assets.com/books/1439253720m/23719479.jpg,https://images.gr-assets.com/books/1439253720s/23719479.jpg,23719479.0
9407,42691,42691,798555,37,553248642,9780553248650.0,Leon Uris,1984.0,The Haj,The Haj,eng,3.99,10060,10645,389,150,453,2360,4030,3652,https://images.gr-assets.com/books/1359743182m/42691.jpg,https://images.gr-assets.com/books/1359743182s/42691.jpg,42691.0
382,6567017,6567017,6759965,86,525421580,9780525421580.0,"John Green, David Levithan",2010.0,"Will Grayson, Will Grayson","Will Grayson, Will Grayson",eng,3.84,236431,254305,15782,8039,18868,60009,87132,80257,https://images.gr-assets.com/books/1368393890m/6567017.jpg,https://images.gr-assets.com/books/1368393890s/6567017.jpg,6567017.0
5815,3112850,3112850,3144132,26,738713708,9780738713700.0,Maggie Stiefvater,2008.0,"Lament: The Faerie Queen's Deception (Books of Faerie, #1) ","Lament: The Faerie Queen's Deception (Books of Faerie, #1)",eng,3.69,26116,28824,2658,885,2740,8144,9603,7452,https://images.gr-assets.com/books/1265410418m/3112850.jpg,https://images.gr-assets.com/books/1265410418s/3112850.jpg,3112850.0
5551,53969,53969,947074,113,571207766,9780571207760.0,"Mario Vargas Llosa, Edith Grossman",2000.0,La fiesta del chivo,The Feast of the Goat,eng,4.22,10961,17158,1354,189,557,2348,6291,7773,https://images.gr-assets.com/books/1439920504m/53969.jpg,https://images.gr-assets.com/books/1439920504s/53969.jpg,53969.0
9309,12002819,12002819,16967344,21,62064223,9780062064230.0,Margot Livesey,2012.0,,The Flight of Gemma Hardy,eng,3.59,12391,13187,2408,267,1153,4358,5293,2116,https://images.gr-assets.com/books/1319761825m/12002819.jpg,https://images.gr-assets.com/books/1319761825s/12002819.jpg,12002819.0
1619,8726744,8726744,14194990,11,031613290X,9780316132910.0,Stephenie Meyer,2005.0,,"The Twilight Saga Complete Collection  (Twilight, #1-4 + 3.5)",eng,4.31,56827,57789,335,2262,2306,6572,10599,36050,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,8726744.0
790,6596,6596,376130,82,1878424505,9781878424500.0,Miguel Ruiz,1997.0,"The Four Agreements: A Practical Guide to Personal Freedom, A Toltec Wisdom Book",The Four Agreements: A Practical Guide to Personal Freedom,,4.12,97016,112472,6132,2463,5818,19047,33836,51308,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6596.0
5984,13477819,13477819,19008874,44,316123080,9780316123080.0,"Lemony Snicket, Seth",2012.0,"""Who Could That Be at This Hour?""","Who Could That Be at This Hour? (All the Wrong Questions, #1)",en-US,3.83,17497,18961,2123,527,1253,4851,6694,5636,https://images.gr-assets.com/books/1333060600m/13477819.jpg,https://images.gr-assets.com/books/1333060600s/13477819.jpg,13477819.0
8673,644655,644655,2327400,40,312359667,9780312359670.0,Ann Cleeves,2006.0,Raven Black,"Raven Black (Shetland Island, #1)",en-US,3.85,10617,14283,1405,190,682,3596,6447,3368,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,644655.0
4476,598117,598117,951154,52,64400204,9780064400210.0,"William H. Armstrong, James Barkley",1969.0,Sounder,Sounder,en-US,3.96,24061,24800,919,489,1354,5723,8227,9007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,598117.0
5607,144791,144791,1271370,56,1416505067,9781416505070.0,Matthew Reilly,2005.0,Seven Ancient Wonders,"Seven Deadly Wonders (Jack West Jr, #1)",eng,4.08,15374,18406,856,437,919,3083,6268,7699,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,144791.0
9313,541024,541024,988613,79,375703713,9780375703710.0,Theodore Sturgeon,1953.0,More Than Human,More Than Human,eng,3.98,10733,12048,544,188,634,2515,4548,4163,https://images.gr-assets.com/books/1403192694m/541024.jpg,https://images.gr-assets.com/books/1403192694s/541024.jpg,541024.0
5649,25883848,25883848,45762345,28,,,Sally   Thorne,2016.0,The Hating Game,The Hating Game,eng,4.24,21426,28602,5191,432,1049,3720,9290,14111,https://images.gr-assets.com/books/1467138679m/25883848.jpg,https://images.gr-assets.com/books/1467138679s/25883848.jpg,25883848.0
6217,885744,885744,1353328,15,1569319022,9781569319020.0,Hiroyuki Takei,1998.0,シャーマンキング 1,"Shaman King, Vol. 1: A Shaman in Tokyo",eng,4.14,14043,14100,93,268,742,2639,3610,6841,https://images.gr-assets.com/books/1444234846m/885744.jpg,https://images.gr-assets.com/books/1444234846s/885744.jpg,885744.0
2287,3570231,3570231,3612435,37,61583073,9780061583070.0,Jeaniene Frost,2008.0,At Grave's End,"At Grave's End (Night Huntress, #3)",en-US,4.31,65397,69822,2429,548,1575,9148,22859,35692,https://images.gr-assets.com/books/1448167943m/3570231.jpg,https://images.gr-assets.com/books/1448167943s/3570231.jpg,3570231.0
9994,4769651,4769651,4834466,2,810983559,9780810983560.0,"Michael Buckley, Peter Ferguson",2009.0,"The Everafter War (The Sisters Grimm, #7)","The Everafter War (The Sisters Grimm, #7)",eng,4.32,12493,12965,455,110,289,1745,3989,6832,https://images.gr-assets.com/books/1388278230m/4769651.jpg,https://images.gr-assets.com/books/1388278230s/4769651.jpg,4769651.0
7579,29744,29744,2971270,79,679601597,9780679601590.0,Philip Roth,1959.0,"Goodbye, Columbus and Five Short Stories","Goodbye, Columbus and Five Short Stories",,3.87,10089,12882,693,137,641,3338,5467,3299,https://images.gr-assets.com/books/1408068287m/29744.jpg,https://images.gr-assets.com/books/1408068287s/29744.jpg,29744.0
1184,46164,46164,8272,406,068480154X,9780684801540.0,F. Scott Fitzgerald,1933.0,Tender Is the Night,Tender Is the Night,en-US,3.83,79008,86768,3615,1719,5896,22117,32814,24222,https://images.gr-assets.com/books/1438797669m/46164.jpg,https://images.gr-assets.com/books/1438797669s/46164.jpg,46164.0
6002,76659,76659,2436148,19,345313151,9780345313160.0,Piers Anthony,1984.0,Bearing an Hourglass,"Bearing an Hourglass (Incarnations of Immortality, #2)",en-US,3.94,18817,19335,407,180,1007,4748,7226,6174,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,76659.0
5091,112525,112525,1693257,44,031605755X,9780316057550.0,Daniel Woodrell,2006.0,Winter's Bone,Winter's Bone,eng,3.92,18306,23007,3070,350,1283,4893,9755,6726,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,112525.0
2517,19494,19494,1177001,216,,9780743442530.0,John le Carré,1963.0,The Spy Who Came In from the Cold,The Spy Who Came In from the Cold,eng,4.05,37557,45652,2712,318,1680,8752,19424,15478,https://images.gr-assets.com/books/1327719782m/19494.jpg,https://images.gr-assets.com/books/1327719782s/19494.jpg,19494.0
4123,27401883,27401883,46189043,9,,,"Emily Bleeker, Dan John Miller",2016.0,When I'm Gone,When I'm Gone,eng,3.94,33348,34469,1876,1087,1901,7223,11925,12333,https://images.gr-assets.com/books/1465938298m/27401883.jpg,https://images.gr-assets.com/books/1465938298s/27401883.jpg,27401883.0
5522,534733,534733,1579865,64,051512317X,9780515123170.0,Nora Roberts,1998.0,Rising Tides (Chesapeake Bay Saga #2),"Rising Tides (Chesapeake Bay Saga, #2)",en-US,4.16,23604,25313,536,68,616,4923,9286,10420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,534733.0
5628,10836813,10836813,9674864,89,1451616880,9781451616880.0,"María Dueñas, Daniel Hahn",2009.0,El tiempo entre costuras,The Time in Between,eng,4.04,10166,18470,2437,252,861,3367,7395,6595,https://images.gr-assets.com/books/1319148738m/10836813.jpg,https://images.gr-assets.com/books/1319148738s/10836813.jpg,10836813.0
8361,5845,5845,1158939,64,330487140,9780330487150.0,V.S. Naipaul,1979.0,A Bend in the River,A Bend in the River,eng,3.77,11011,12220,677,348,935,3129,4595,3213,https://images.gr-assets.com/books/1353691563m/5845.jpg,https://images.gr-assets.com/books/1353691563s/5845.jpg,5845.0
5873,44644,44644,2170403,43,671792806,9780671792800.0,Stephen R. Covey,1991.0,Principle Centered Leadership,Principle-Centered Leadership,en-US,4.07,13079,13377,137,178,513,2699,4750,5237,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,44644.0
8613,10604115,10604115,16463829,14,1401341764,9781401341760.0,"Jane Lynch, Lisa Dickey",2011.0,,Happy Accidents: A Memoir,,3.69,10824,11411,803,366,946,3363,3894,2842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,10604115.0
7728,1170158,1170158,964597,40,140050930,9780140050940.0,Ursula K. Le Guin,1975.0,The Earthsea Trilogy,The Earthsea Trilogy,eng,4.25,14199,15178,296,158,408,2185,5190,7237,https://images.gr-assets.com/books/1295382040m/1170158.jpg,https://images.gr-assets.com/books/1295382040s/1170158.jpg,1170158.0
5969,80630,80630,1383713,56,743454162,9780743454160.0,Greg Iles,2005.0,Turning Angel,Turning Angel,eng,4.11,15669,17992,1076,169,538,3024,7618,6643,https://images.gr-assets.com/books/1327877096m/80630.jpg,https://images.gr-assets.com/books/1327877096s/80630.jpg,80630.0
1181,6423,6423,1874115,54,330371231,9780330371230.0,Janet Evanovich,1999.0,High Five,"High Five (Stephanie Plum, #5)",eng,4.17,92737,101162,2225,234,1715,18880,40111,40222,https://images.gr-assets.com/books/1270849101m/6423.jpg,https://images.gr-assets.com/books/1270849101s/6423.jpg,6423.0
8763,40313,40313,1268433,21,031298328X,9780312983280.0,"Janet Evanovich, Charlotte Hughes",2002.0,Full Tilt,Full Tilt (Full #2),en-US,3.7,14923,15433,319,261,1407,5010,4769,3986,https://images.gr-assets.com/books/1479699860m/40313.jpg,https://images.gr-assets.com/books/1479699860s/40313.jpg,40313.0
8236,583924,583924,2523590,33,425204332,9780425204340.0,MaryJanice Davidson,2005.0,Undead and Unappreciated,"Undead and Unappreciated (Undead, #3)",en-US,3.88,18066,20129,620,180,905,5749,7615,5680,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,583924.0
2819,7094569,7094569,7351419,28,316081051,9780316081050.0,Mira Grant,2010.0,Feed,"Feed (Newsflesh Trilogy, #1)",en-US,3.86,38956,41899,5228,1858,3290,8313,13855,14583,https://images.gr-assets.com/books/1408500437m/7094569.jpg,https://images.gr-assets.com/books/1408500437s/7094569.jpg,7094569.0
9965,1011632,1011632,2851045,34,60182989,9780060182980.0,Clive Barker,2007.0,Mister B. Gone,Mister B. Gone,eng,3.32,9535,10528,932,816,1666,3378,2692,1976,https://images.gr-assets.com/books/1429998358m/1011632.jpg,https://images.gr-assets.com/books/1429998358s/1011632.jpg,1011632.0
8704,42641,42641,1491227,411,735102864,9780735102870.0,"Leo Tolstoy, Louise Maude, Aylmer Maude",1899.0,Воскресение,Resurrection,eng,4.1,9482,11905,677,146,543,2146,4268,4802,https://images.gr-assets.com/books/1335874776m/42641.jpg,https://images.gr-assets.com/books/1335874776s/42641.jpg,42641.0
6609,8727466,8727466,13600443,29,307272702,9780307272710.0,Gary Taubes,2010.0,Why We Get Fat: And What to Do about It,Why We Get Fat: And What to Do About It,en-GB,4.04,11569,14398,1621,313,707,2601,5235,5542,https://images.gr-assets.com/books/1320563681m/8727466.jpg,https://images.gr-assets.com/books/1320563681s/8727466.jpg,8727466.0
2821,77394,77394,1133797,6,553213180,9780553213190.0,L.M. Montgomery,1917.0,Rainbow Valley,"Anne's House of Dreams (Anne of Green Gables, #5)",eng,4.12,57062,60826,1389,872,2177,11467,20526,25784,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,77394.0
7536,313263,313263,464925,30,505524473,9780505524480.0,Christine Feehan,2001.0,Dark Fire,"Dark Fire (Dark, #6)",eng,4.3,17704,18944,389,120,507,2802,5750,9765,https://images.gr-assets.com/books/1269221471m/313263.jpg,https://images.gr-assets.com/books/1269221471s/313263.jpg,313263.0
2261,21445,21445,3132603,70,1594831114,9781594831120.0,"James Patterson, Maxine Paetro",2006.0,The 5th Horseman,"The 5th Horseman (Women's Murder Club, #5)",,4.03,45097,50553,1525,264,1519,11287,20628,16855,https://images.gr-assets.com/books/1396631487m/21445.jpg,https://images.gr-assets.com/books/1396631487s/21445.jpg,21445.0
2240,5517,5517,3154525,56,375508333,9780375508330.0,Lorraine Hansberry,1959.0,A Raisin in the Sun,A Raisin in the Sun,,3.72,44237,50909,2052,1278,4480,14213,18335,12603,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5517.0
6022,138134,138134,1701632,40,679601082,9780679601080.0,John Keats,1820.0,John Keats : The Complete Poems,The Complete Poems,eng,4.24,17101,17881,191,225,581,2700,5621,8754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,138134.0
783,4134071,4134071,4181277,63,031237982X,9780312379830.0,"P.C. Cast, Kristin Cast",2009.0,Hunted,"Hunted (House of Night, #5)",eng,3.93,138103,146051,3204,4169,10788,32719,41977,56398,https://images.gr-assets.com/books/1438042897m/4134071.jpg,https://images.gr-assets.com/books/1438042897s/4134071.jpg,4134071.0
933,6137154,6137154,6128277,70,803734611,9780803734620.0,Kristin Cashore,2009.0,Fire,"Fire (Graceling Realm, #2)",en-US,4.12,98180,133462,9159,2390,6020,22684,45051,57317,https://images.gr-assets.com/books/1331535456m/6137154.jpg,https://images.gr-assets.com/books/1331535456s/6137154.jpg,6137154.0
6203,7715664,7715664,10083611,18,446556815,9780446556810.0,Larissa Ione,2010.0,Sin Undone,Sin Undone (Demonica #5),eng,4.35,22815,23930,882,186,485,2903,7550,12806,https://images.gr-assets.com/books/1344263648m/7715664.jpg,https://images.gr-assets.com/books/1344263648s/7715664.jpg,7715664.0
2413,68527,68527,881821,86,60887184,9780060887190.0,Bernard Cornwell,2004.0,The Last Kingdom,"The Last Kingdom (The Saxon Stories, #1)",en-US,4.23,38890,46911,2730,310,974,6480,18897,20250,https://images.gr-assets.com/books/1407107780m/68527.jpg,https://images.gr-assets.com/books/1407107780s/68527.jpg,68527.0
6998,38723,17573685,809732,68,393322572,9780393322580.0,"Betty Friedan, Anna Quindlen",1963.0,The Feminine Mystique,The Feminine Mystique,eng,3.85,9823,16455,1137,283,1001,4182,6432,4557,https://images.gr-assets.com/books/1479777578m/38723.jpg,https://images.gr-assets.com/books/1479777578s/38723.jpg,38723.0
9116,31300,31300,937152,162,451199928,9780451199930.0,Agatha Christie,1964.0,A Caribbean Mystery,"A Caribbean Mystery (Miss Marple, #10)",eng,3.77,14459,17371,787,119,899,5710,6728,3915,https://images.gr-assets.com/books/1309280346m/31300.jpg,https://images.gr-assets.com/books/1309280346s/31300.jpg,31300.0
1157,763362,763362,749449,86,688014291,9780688014290.0,"Kenneth H. Blanchard, Spencer Johnson",1981.0,The One Minute Manager,The One Minute Manager,en-US,3.85,70241,72185,1176,1858,4985,18226,23831,23285,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,763362.0
8108,27419654,27419654,46188959,6,,,Joe Hart,2016.0,,"The Last Girl (The Dominion Trilogy, #1)",en-CA,3.77,14487,15006,1244,440,1150,3837,5508,4071,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,27419654.0
5806,7785194,7785194,10722133,27,1439171211,9781439171220.0,Sam Harris,2010.0,The Moral Landscape: How Science Can Determine Human Values,The Moral Landscape: How Science Can Determine Human Values,en-US,3.9,14300,15256,859,574,923,3055,5551,5153,https://images.gr-assets.com/books/1331317058m/7785194.jpg,https://images.gr-assets.com/books/1331317058s/7785194.jpg,7785194.0
4880,73945,73945,1692879,306,865163480,9780865163480.0,"Plato, James J. Helm",-390.0,Απολογία,Apology,eng,4.15,18261,22265,671,301,818,3836,7668,9642,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,73945.0
3310,497164,497164,799260,64,374521344,9780374521350.0,"Roland Barthes, Richard Howard",1980.0,La chambre claire. Note sur la photographie,Camera Lucida: Reflections on Photography,,3.92,26754,28476,413,1191,2000,5810,8269,11206,https://images.gr-assets.com/books/1312018081m/497164.jpg,https://images.gr-assets.com/books/1312018081s/497164.jpg,497164.0
8962,7818881,7818881,10800440,22,525422242,9780525422240.0,Heather Brewer,2010.0,Twelfth Grade Kills,"Twelfth Grade Kills (The Chronicles of Vladimir Tod, #5)",eng,4.36,13282,13845,722,179,422,1758,3420,8066,https://images.gr-assets.com/books/1268256304m/7818881.jpg,https://images.gr-assets.com/books/1268256304s/7818881.jpg,7818881.0
1703,17799,17799,1739145,129,99448572,9780099448570.0,"Haruki Murakami, Philip Gabriel",1992.0," 国境の南、太陽の西 [Kokkyō no minami, taiyō no nishi]","South of the Border, West of the Sun",eng,3.87,47812,60117,3401,683,3284,15329,24938,15883,https://images.gr-assets.com/books/1443685506m/17799.jpg,https://images.gr-assets.com/books/1443685506s/17799.jpg,17799.0
2493,346087,346087,6614434,22,441015271,9780441015280.0,Jim Butcher,2007.0,Captain's Fury,"Captain's Fury (Codex Alera, #4)",eng,4.38,42769,46923,966,117,523,4802,17644,23837,https://images.gr-assets.com/books/1315083292m/346087.jpg,https://images.gr-assets.com/books/1315083292s/346087.jpg,346087.0
3707,14096,14096,1276408,57,1401307787,9781401307780.0,Jon Kabat-Zinn,1994.0,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life","Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life",en-US,4.11,24259,26071,1047,386,971,4616,9545,10553,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,14096.0
